	TokenFSS
6135	6998200000000000000000
6136	6986200000000000000000
6137	6975000000000000000000
6138	6992500000000000000000
6139	6991000000000000000000
6140	6994900000000000000000
6141	6990500000000000000000
6142	7023900000000000000000
6143	6997800000000000000000
6144	6991700000000000000000
6145	6984900000000000000000
6146	6997000000000000000000
6147	6983000000000000000000
6148	6964900000000000000000
6149	6962800000000000000000
6150	6910000000000000000000
6151	6922800000000000000000
6152	6940500000000000000000
6153	6915000000000000000000
6154	6894700000000000000000
6155	6905900000000000000000
6156	6883600000000000000000
6157	6864200000000000000000
6158	6884600000000000000000
6159	6871200000000000000000
6160	6842900000000000000000
6161	6846600000000000000000
6162	6885600000000000000000
6163	6900500000000000000000
6164	6865000000000000000000
6165	6901800000000000000000
6166	6949200000000000000000
6167	6945000000000000000000
6168	6917100000000000000000
6169	6964100000000000000000
6170	6992700000000000000000
6171	6983400000000000000000
6172	7003600000000000000000
6173	6999400000000000000000
6174	7007000000000000000000
6175	6996200000000000000000
6176	6982100000000000000000
6177	7010000000000000000000
6178	7001600000000000000000
6179	7000900000000000000000
6180	7012800000000000000000
6181	7024800000000000000000
6182	7030900000000000000000
6183	7028500000000000000000
6184	7053100000000000000000
6185	7047100000000000000000
6186	7005000000000000000000
6187	7015000000000000000000
6188	7023300000000000000000
6189	7027800000000000000000
6190	7036200000000000000000
6191	7023300000000000000000
6192	7050000000000000000000
6193	6991000000000000000000
6194	6983100000000000000000
6195	6968400000000000000000
6196	7010300000000000000000
6197	6965000000000000000000
6198	6928000000000000000000
6199	6936500000000000000000
6200	6925500000000000000000
6201	6886400000000000000000
6202	6795100000000000000000
6203	6808700000000000000000
6204	6827600000000000000000
6205	6845000000000000000000
6206	6865100000000000000000
6207	6903200000000000000000
6208	6901700000000000000000
6209	6895000000000000000000
6210	6885000000000000000000
6211	6875000000000000000000
6212	6767000000000000000000
6213	6746900000000000000000
6214	6725000000000000000000
6215	6664900000000000000000
6216	6719900000000000000000
6217	6735000000000000000000
6218	6705700000000000000000
6219	6630000000000000000000
6220	6595600000000000000000
6221	6566800000000000000000
6222	6534300000000000000000
6223	6631800000000000000000
6224	6613000000000000000000
6225	6578200000000000000000
6226	6637900000000000000000
6227	6663600000000000000000
6228	6618600000000000000000
6229	6568000000000000000000
6230	6557000000000000000000
6231	6477500000000000000000
6232	6349100000000000000000
6233	6367500000000000000000
6234	6404900000000000000000
6235	6293700000000000000000
6236	6332200000000000000000
6237	6396900000000000000000
6238	6391000000000000000000
6239	6413100000000000000000
6240	6376000000000000000000
6241	6368700000000000000000
6242	6005000000000000000000
6243	6024000000000000000000
6244	6027000000000000000000
6245	6024100000000000000000
6246	5997300000000000000000
6247	6125100000000000000000
6248	6125100000000000000000
6249	6118000000000000000000
6250	6171400000000000000000
6251	6133000000000000000000
6252	5997100000000000000000
6253	5974400000000000000000
6254	6026200000000000000000
6255	6065000000000000000000
6256	6061000000000000000000
6257	6175000000000000000000
6258	6205200000000000000000
6259	6298700000000000000000
6260	6280600000000000000000
6261	6248100000000000000000
6262	6064400000000000000000
6263	6131000000000000000000
6264	6073000000000000000000
6265	6133000000000000000000
6266	5871000000000000000000
6267	5757000000000000000000
6268	5844700000000000000000
6269	5854600000000000000000
6270	5800000000000000000000
6271	5719900000000000000000
6272	5655000000000000000000
6273	5705600000000000000000
6274	5730000000000000000000
6275	5589500000000000000000
6276	5513000000000000000000
6277	5568300000000000000000
6278	5397200000000000000000
6279	5323500000000000000000
6280	5525000000000000000000
6281	5496100000000000000000
6282	5489100000000000000000
6283	5388200000000000000000
6284	5505000000000000000000
6285	5613000000000000000000
6286	5687100000000000000000
6287	5658400000000000000000
6288	5792000000000000000000
6289	5695100000000000000000
6290	5572400000000000000000
6291	5604900000000000000000
6292	5685000000000000000000
6293	5638000000000000000000
6294	5702000000000000000000
6295	5722100000000000000000
6296	5800400000000000000000
6297	5925100000000000000000
6298	6004900000000000000000
6299	6052500000000000000000
6300	6010000000000000000000
6301	5972500000000000000000
6302	5981500000000000000000
6303	6001000000000000000000
6304	6040000000000000000000
6305	5990100000000000000000
6306	5992000000000000000000
6307	5946000000000000000000
6308	5951800000000000000000
6309	5999000000000000000000
6310	5963500000000000000000
6311	5944400000000000000000
6312	6044000000000000000000
6313	5994800000000000000000
6314	6018000000000000000000
6315	5864300000000000000000
6316	5813200000000000000000
6317	5835000000000000000000
6318	5642200000000000000000
6319	5584900000000000000000
6320	5615000000000000000000
6321	5564100000000000000000
6322	5407100000000000000000
6323	5500500000000000000000
6324	5571800000000000000000
6325	5524800000000000000000
6326	5553500000000000000000
6327	5684800000000000000000
6328	5693500000000000000000
6329	5642000000000000000000
6330	5696100000000000000000
6331	5604600000000000000000
6332	5628900000000000000000
6333	5794900000000000000000
6334	5824500000000000000000
6335	5815000000000000000000
6336	5816300000000000000000
6337	5722700000000000000000
6338	5783300000000000000000
6339	5946100000000000000000
6340	5925000000000000000000
6341	5921300000000000000000
6342	5894200000000000000000
6343	5849400000000000000000
6344	5875400000000000000000
6345	5879400000000000000000
6346	5905300000000000000000
6347	5903400000000000000000
6348	5906200000000000000000
6349	5839400000000000000000
6350	5905200000000000000000
6351	5903100000000000000000
6352	5935500000000000000000
6353	5928200000000000000000
6354	5905700000000000000000
6355	6020700000000000000000
6356	5994800000000000000000
6357	6003300000000000000000
6358	5998200000000000000000
6359	5957200000000000000000
6360	5696400000000000000000
6361	5673500000000000000000
6362	5711400000000000000000
6363	5704400000000000000000
6364	5720000000000000000000
6365	5585000000000000000000
6366	5649200000000000000000
6367	5688000000000000000000
6368	5633900000000000000000
6369	5682500000000000000000
6370	5718000000000000000000
6371	5651100000000000000000
6372	5686000000000000000000
6373	5677900000000000000000
6374	5773200000000000000000
6375	5781500000000000000000
6376	5778700000000000000000
6377	5710600000000000000000
6378	5700500000000000000000
6379	5755000000000000000000
6380	5615900000000000000000
6381	5666600000000000000000
6382	5584900000000000000000
6383	5619000000000000000000
6384	5595000000000000000000
6385	5589000000000000000000
6386	5667500000000000000000
6387	5575000000000000000000
6388	5580000000000000000000
6389	5545000000000000000000
6390	5547200000000000000000
6391	5566200000000000000000
6392	5599300000000000000000
6393	5607400000000000000000
6394	5671000000000000000000
6395	5679600000000000000000
6396	5681500000000000000000
6397	5672300000000000000000
6398	5591600000000000000000
6399	5625000000000000000000
6400	5615000000000000000000
6401	5601200000000000000000
6402	5608600000000000000000
6403	5474900000000000000000
6404	5411100000000000000000
6405	5338600000000000000000
6406	5339800000000000000000
6407	5326100000000000000000
6408	5364600000000000000000
6409	5327300000000000000000
6410	5125000000000000000000
6411	5052000000000000000000
6412	4986300000000000000000
6413	5008400000000000000000
6414	5006400000000000000000
6415	4785600000000000000000
6416	4888400000000000000000
6417	4975000000000000000000
6418	4874900000000000000000
6419	4905900000000000000000
6420	4656000000000000000000
6421	4736500000000000000000
6422	4803100000000000000000
6423	4735000000000000000000
6424	4764900000000000000000
6425	4824000000000000000000
6426	4994000000000000000000
6427	5033900000000000000000
6428	4962000000000000000000
6429	5052600000000000000000
6430	4996400000000000000000
6431	5058000000000000000000
6432	5023400000000000000000
6433	4909700000000000000000
6434	4905900000000000000000
6435	4915700000000000000000
6436	4917500000000000000000
6437	4941700000000000000000
6438	4943500000000000000000
6439	4982300000000000000000
6440	5020000000000000000000
6441	4995000000000000000000
6442	4874400000000000000000
6443	4817200000000000000000
6444	4917400000000000000000
6445	4886000000000000000000
6446	4957100000000000000000
6447	4966700000000000000000
6448	4974000000000000000000
6449	4976300000000000000000
6450	4956900000000000000000
6451	4911800000000000000000
6452	4874700000000000000000
6453	4928200000000000000000
6454	4915000000000000000000
6455	5020000000000000000000
6456	5023400000000000000000
6457	5065000000000000000000
6458	5069900000000000000000
6459	5052700000000000000000
6460	5070400000000000000000
6461	5084000000000000000000
6462	5009700000000000000000
6463	5003100000000000000000
6464	5001100000000000000000
6465	4904600000000000000000
6466	4922500000000000000000
6467	4863300000000000000000
6468	4901400000000000000000
6469	4909400000000000000000
6470	4914200000000000000000
6471	4907300000000000000000
6472	4931800000000000000000
6473	4936400000000000000000
6474	4987200000000000000000
6475	4963400000000000000000
6476	4923500000000000000000
6477	4896300000000000000000
6478	4827900000000000000000
6479	4762200000000000000000
6480	4731500000000000000000
6481	4696600000000000000000
6482	4683400000000000000000
6483	4661500000000000000000
6484	4571600000000000000000
6485	4483000000000000000000
6486	4489100000000000000000
6487	4558200000000000000000
6488	4608000000000000000000
6489	4490000000000000000000
6490	4282300000000000000000
6491	4311400000000000000000
6492	4204100000000000000000
6493	4255600000000000000000
6494	4163600000000000000000
6495	4237800000000000000000
6496	4243500000000000000000
6497	4224900000000000000000
6498	4243300000000000000000
6499	4177100000000000000000
6500	4083400000000000000000
6501	4236200000000000000000
6502	4098700000000000000000
6503	3945000000000000000000
6504	3893800000000000000000
6505	3785200000000000000000
6506	3861500000000000000000
6507	3993900000000000000000
6508	3933900000000000000000
6509	3976300000000000000000
6510	4120000000000000000000
6511	4525000000000000000000
6512	4337500000000000000000
6513	4407000000000000000000
6514	4485600000000000000000
6515	4379900000000000000000
6516	4366000000000000000000
6517	4319800000000000000000
6518	4380400000000000000000
6519	4487000000000000000000
6520	4437200000000000000000
6521	4475000000000000000000
6522	4494100000000000000000
6523	4325200000000000000000
6524	4325000000000000000000
6525	4416400000000000000000
6526	4318500000000000000000
6527	4446000000000000000000
6528	4469000000000000000000
6529	4491200000000000000000
6530	4416100000000000000000
6531	4355000000000000000000
6532	4349000000000000000000
6533	4379000000000000000000
6534	4414500000000000000000
6535	4425700000000000000000
6536	4416300000000000000000
6537	4524000000000000000000
6538	4480100000000000000000
6539	4448300000000000000000
6540	4484300000000000000000
6541	4515000000000000000000
6542	4360600000000000000000
6543	4402100000000000000000
6544	4396600000000000000000
6545	4303500000000000000000
6546	4269900000000000000000
6547	4309500000000000000000
6548	4334900000000000000000
6549	4365800000000000000000
6550	4404800000000000000000
6551	4363700000000000000000
6552	4385000000000000000000
6553	4381000000000000000000
6554	4527900000000000000000
6555	4575100000000000000000
6556	4561800000000000000000
6557	4612000000000000000000
6558	4607800000000000000000
6559	4646800000000000000000
6560	4616600000000000000000
6561	4597700000000000000000
6562	4597900000000000000000
6563	4608200000000000000000
6564	4611200000000000000000
6565	4683300000000000000000
6566	4784200000000000000000
6567	4815000000000000000000
6568	4813700000000000000000
6569	4698600000000000000000
6570	4688500000000000000000
6571	4740000000000000000000
6572	4752500000000000000000
6573	4782000000000000000000
